customer_id,gender,age,senior_citizen,married,tenure_in_months,contract,payment_method,monthly_charge,total_charges,satisfaction_score,churn_label
2275-RBYQS,Female,38,No,No,1,Month-to-Month,Credit Card,45.4,45.4,3,No
4419-UJMUS,Male,55,No,Yes,69,Two Year,Bank Withdrawal,99.35,6856.45,4,No
7794-JASDG,Male,37,No,No,1,Month-to-Month,Credit Card,50.75,50.75,3,No
7609-YBPXG,Male,60,No,No,54,Two Year,Bank Withdrawal,87.1,4735.2,3,No
5519-TEEUH,Male,51,No,No,33,One Year,Credit Card,20.15,682.15,3,No
0804-XBFBV,Female,49,No,No,11,Month-to-Month,Bank Withdrawal,25.2,321.05,3,No
2676-OXPPQ,Male,22,No,No,6,Month-to-Month,Bank Withdrawal,55.7,335.65,3,No
3703-TTEPD,Male,28,No,No,21,Month-to-Month,Bank Withdrawal,65.35,1424.4,3,No
2799-TSLAG,Female,25,No,Yes,65,Two Year,Bank Withdrawal,25.3,1748.55,4,No
2208-NKVVH,Male,60,No,Yes,43,Two Year,Credit Card,24.25,1077.95,4,No
7139-JZFVG,Male,37,No,Yes,60,Two Year,Bank Withdrawal,60.5,3694.45,3,No
4987-GQWPO,Male,48,No,No,17,Month-to-Month,Credit Card,25.1,382.8,4,No
1757-TCATG,Male,24,No,Yes,35,One Year,Bank Withdrawal,20.05,746.75,3,No
4776-XSKYQ,Female,48,No,Yes,12,One Year,Credit Card,30.25,368.85,4,No
8048-DSDFQ,Male,63,No,No,1,Month-to-Month,Credit Card,20.2,20.2,5,No
5753-QQWPW,Female,57,No,No,28,One Year,Bank Withdrawal,59.9,1654.7,3,No
6010-DDPPW,Male,61,No,Yes,70,Two Year,Bank Withdrawal,25.15,1940.85,4,No
6693-FRIRW,Male,61,No,No,18,Month-to-Month,Credit Card,101.3,1794.65,3,No
6586-MYGKD,Male,46,No,Yes,70,Two Year,Credit Card,76.95,5289.8,3,No
3173-NVMPX,Female,51,No,Yes,9,Month-to-Month,Credit Card,55.3,501.2,5,No
0623-GDISB,Female,63,No,No,1,Month-to-Month,Bank Withdrawal,48.45,48.45,3,No
2892-GESUL,Female,20,No,Yes,18,Two Year,Credit Card,19.35,309.25,5,No
2043-WVTQJ,Male,61,No,Yes,1,Month-to-Month,Credit Card,55.7,55.7,4,No
8034-RYTVV,Female,19,No,No,55,One Year,Credit Card,84.25,4589.85,4,No
3863-QSTYI,Male,60,No,No,59,Month-to-Month,Bank Withdrawal,64.65,3735.45,3,No
5044-LRQAQ,Female,19,No,Yes,7,Month-to-Month,Bank Withdrawal,69.2,477.55,3,No
1716-LSAMB,Male,21,No,Yes,45,Two Year,Bank Withdrawal,54.65,2553.7,3,No
1333-PBMXB,Female,40,No,Yes,54,One Year,Bank Withdrawal,24.75,1342.15,3,No
6546-OPBBH,Male,40,No,Yes,51,One Year,Credit Card,23.95,1216.35,5,No
9127-QRZMH,Male,39,No,Yes,44,One Year,Bank Withdrawal,59.85,2603.95,3,No
5919-VCZYM,Male,19,No,No,2,Month-to-Month,Credit Card,20.05,42.7,5,No
9644-KVCNC,Female,49,No,No,66,One Year,Bank Withdrawal,92.15,6056.9,4,No
2137-DQMEV,Male,39,No,Yes,68,One Year,Credit Card,44.8,2983.65,3,No
8174-LNWMW,Female,52,No,No,31,Two Year,Credit Card,20.9,689.35,5,No
7964-VEXDG,Male,61,No,No,21,Month-to-Month,Bank Withdrawal,80.35,1747.2,3,No
2404-JIBFC,Female,37,No,Yes,55,Two Year,Bank Withdrawal,85.1,4657.95,3,No
4632-PAOYU,Male,37,No,Yes,22,One Year,Credit Card,19.95,433.5,3,No
2990-OGYTD,Female,41,No,Yes,67,Two Year,Bank Withdrawal,86.15,5883.85,5,No
7880-XSOJX,Male,50,No,No,4,Month-to-Month,Credit Card,42.4,146.4,4,No
4589-IUAJB,Male,36,No,Yes,70,Two Year,Bank Withdrawal,24.25,1724.15,4,No
8457-XIGKN,Male,46,No,No,20,Month-to-Month,Credit Card,19.6,356.15,4,No
6072-NUQCB,Male,50,No,Yes,22,One Year,Bank Withdrawal,20.25,488.25,3,No
8838-GPHZP,Female,25,No,No,63,Two Year,Credit Card,20.6,1298.7,5,No
8750-QWZAJ,Female,38,No,Yes,70,Two Year,Bank Withdrawal,19.8,1378.75,4,No
6918-UMQCG,Female,25,No,No,5,Month-to-Month,Bank Withdrawal,80.2,384.25,3,No
0675-NCDYU,Female,61,No,Yes,72,Two Year,Credit Card,116.4,8543.25,3,No
6339-DKLMK,Female,27,No,No,13,Month-to-Month,Bank Withdrawal,31.65,389.95,3,No
1346-PJWTK,Male,63,No,Yes,61,Month-to-Month,Credit Card,94.15,5731.85,3,No
5088-QZLRL,Male,50,No,No,1,Month-to-Month,Bank Withdrawal,20.65,20.65,5,No
4397-FRLTA,Female,35,No,No,4,Month-to-Month,Credit Card,20.15,84.5,4,No
3057-VJJQE,Male,64,No,No,35,Two Year,Credit Card,55.25,1924.1,3,No
2302-OUZXB,Male,62,No,Yes,72,Two Year,Bank Withdrawal,82.15,5784.3,5,No
2270-CHBFN,Female,46,No,Yes,44,Month-to-Month,Credit Card,95.1,4060.55,3,No
5982-FPVQN,Female,40,No,Yes,37,Month-to-Month,Bank Withdrawal,95.15,3532.85,3,No
9107-UKCKY,Male,36,No,Yes,61,One Year,Bank Withdrawal,79.8,4914.8,5,No
4654-ULTTN,Male,34,No,Yes,70,Two Year,Credit Card,74.8,5315.8,3,No
5546-BYZSM,Female,52,No,No,41,Month-to-Month,Bank Withdrawal,20.45,775.6,5,No
1492-KGETH,Male,25,No,Yes,70,One Year,Bank Withdrawal,78.35,5445.95,4,No
4163-HFTUK,Male,34,No,No,51,One Year,Bank Withdrawal,19.1,1007.8,4,No
8215-NGSPE,Female,63,No,Yes,42,Two Year,Credit Card,20.0,833.55,3,No
8859-YSTWS,Male,43,No,No,48,One Year,Bank Withdrawal,19.95,1004.5,5,No
7601-DHFWZ,Female,54,No,No,48,Two Year,Credit Card,24.0,1183.05,3,No
1998-VHJHK,Female,36,No,No,27,One Year,Credit Card,19.15,501.35,5,No
0487-VVUVK,Male,49,No,Yes,25,Month-to-Month,Credit Card,19.15,477.6,4,No
5063-IUOKK,Male,56,No,No,13,Two Year,Credit Card,19.75,265.75,5,No
4508-OEBEY,Male,41,No,Yes,31,One Year,Credit Card,75.5,2424.45,3,No
0027-KWYKW,Female,30,No,Yes,23,Month-to-Month,Bank Withdrawal,83.75,1849.95,4,No
2308-STERM,Female,58,No,No,2,Month-to-Month,Credit Card,19.4,61.05,5,No
5982-XMDEX,Female,42,No,No,65,Two Year,Bank Withdrawal,26.5,1698.55,3,No
6051-PTVNS,Female,31,No,Yes,55,One Year,Credit Card,19.15,998.1,3,No
2877-VDUER,Female,36,No,Yes,35,One Year,Credit Card,40.9,1383.6,3,No
9152-AMKAK,Male,50,No,No,6,Two Year,Credit Card,80.25,493.4,5,No
9432-VOFYX,Male,26,No,No,17,Month-to-Month,Bank Withdrawal,70.8,1207.0,5,No
8049-WJCLQ,Male,50,No,Yes,10,Month-to-Month,Credit Card,60.2,563.5,4,No
6586-PSJOX,Male,62,No,No,15,One Year,Credit Card,55.2,864.55,4,No
9705-ZJBCG,Female,51,No,Yes,13,One Year,Bank Withdrawal,54.15,701.05,3,No
9670-BPNXF,Female,48,No,No,45,One Year,Credit Card,62.55,2796.45,3,No
3913-FCUUW,Female,52,No,Yes,72,Two Year,Bank Withdrawal,70.45,5165.7,3,No
3301-VKTGC,Male,27,No,Yes,68,One Year,Bank Withdrawal,85.5,5696.6,3,No
9555-SAHUZ,Female,30,No,Yes,38,Month-to-Month,Bank Withdrawal,54.5,2076.05,3,No
0816-TSPHQ,Male,35,No,No,2,Month-to-Month,Credit Card,20.75,44.2,3,No
9932-WBWIK,Male,43,No,No,11,Month-to-Month,Credit Card,20.35,215.25,5,No
5286-YHCVC,Male,58,No,Yes,72,Two Year,Bank Withdrawal,104.8,7470.1,4,No
9115-YQHGA,Male,26,No,No,40,Month-to-Month,Bank Withdrawal,51.1,2092.9,5,No
8963-MQVYN,Female,28,No,No,22,Month-to-Month,Bank Withdrawal,20.55,469.85,3,No
2458-EOMRE,Female,19,No,No,11,Month-to-Month,Bank Withdrawal,64.05,733.95,4,No
6542-LWGXJ,Male,46,No,Yes,3,Month-to-Month,Credit Card,25.0,78.25,4,No
5567-GZKQY,Male,58,No,No,58,Two Year,Credit Card,20.3,1131.5,4,No
1222-LRYKO,Male,21,No,No,6,Month-to-Month,Credit Card,26.35,184.05,3,No
2087-QAREY,Female,60,No,Yes,22,Month-to-Month,Credit Card,54.7,1178.75,3,No
4423-JWZJN,Male,57,No,Yes,64,One Year,Credit Card,90.25,5629.15,4,No
6490-FGZAT,Male,33,No,No,6,Month-to-Month,Credit Card,20.65,109.3,5,No
7452-FOLON,Male,45,No,No,39,One Year,Bank Withdrawal,25.45,958.45,5,No
2320-TZRRH,Female,38,No,No,20,One Year,Credit Card,19.5,403.15,3,No
4942-VZZOM,Male,40,No,Yes,64,One Year,Credit Card,66.15,4392.5,3,No
7502-BNYGS,Female,29,No,Yes,46,Month-to-Month,Credit Card,69.1,3168.0,5,No
6147-CBCRA,Female,34,No,Yes,33,Month-to-Month,Credit Card,20.05,669.45,4,No
6047-SUHPR,Male,60,No,Yes,39,One Year,Bank Withdrawal,59.8,2343.85,3,No
9752-ZNQUT,Female,51,No,No,1,Month-to-Month,Bank Withdrawal,48.6,48.6,5,No
5666-MBJPT,Male,22,No,No,65,Two Year,Bank Withdrawal,25.1,1725.0,4,No
7312-XSBAT,Male,47,No,No,1,Month-to-Month,Bank Withdrawal,49.75,49.75,4,No
3096-GKWEB,Male,42,No,Yes,18,Month-to-Month,Bank Withdrawal,94.75,1691.9,4,No
2371-JQHZZ,Male,54,No,Yes,24,Month-to-Month,Bank Withdrawal,93.0,2248.05,5,No
0674-GCDXG,Male,20,No,No,63,Two Year,Bank Withdrawal,71.9,4479.2,4,No
1121-QSIVB,Female,39,No,No,44,One Year,Credit Card,77.55,3471.1,3,No
4396-KLSEH,Male,26,No,No,4,Month-to-Month,Bank Withdrawal,19.85,63.0,5,No
2824-MYYBN,Female,43,No,Yes,37,Month-to-Month,Bank Withdrawal,95.25,3314.15,4,No
6345-HOVES,Male,59,No,No,34,Month-to-Month,Bank Withdrawal,25.05,852.7,4,No
8318-LCNBW,Male,53,No,Yes,35,One Year,Credit Card,53.15,1930.9,3,No
6469-QJKZW,Female,35,No,Yes,4,Month-to-Month,Bank Withdrawal,20.15,91.4,3,No
6370-ZVHDV,Female,52,No,Yes,61,Two Year,Bank Withdrawal,25.3,1554.9,4,No
5915-DGNVC,Female,47,No,Yes,49,One Year,Bank Withdrawal,71.8,3472.05,4,No
6260-XLACS,Male,49,No,No,4,One Year,Credit Card,19.7,117.8,3,No
3566-CAAYU,Female,28,No,Yes,64,Two Year,Bank Withdrawal,49.85,3210.35,5,No
4983-CCWMC,Male,43,No,No,3,Month-to-Month,Credit Card,69.6,207.4,4,No
9103-CXVOK,Male,31,No,Yes,1,Month-to-Month,Bank Withdrawal,19.75,19.75,4,No
2896-TBNBE,Male,46,No,Yes,40,One Year,Bank Withdrawal,80.8,3132.75,3,No
3841-CONLJ,Female,33,No,Yes,1,Month-to-Month,Bank Withdrawal,35.0,35.0,3,No
4475-NVTLU,Male,21,No,Yes,45,Two Year,Bank Withdrawal,19.2,903.7,3,No
9386-LDCZR,Male,19,No,No,43,One Year,Credit Card,90.65,3882.3,3,No
9585-KKMFD,Male,24,No,Yes,41,Two Year,Credit Card,20.0,879.8,3,No
5399-ZIMKF,Male,58,No,No,5,Month-to-Month,Bank Withdrawal,74.65,383.65,3,No
0336-KXKFK,Male,43,No,No,72,Two Year,Credit Card,61.2,4390.25,3,No
5619-XZZKR,Male,47,No,No,4,One Year,Credit Card,19.95,68.2,4,No
3948-FVVRP,Male,43,No,Yes,9,Month-to-Month,Credit Card,54.8,452.8,4,No
0983-TATYJ,Female,42,No,Yes,33,One Year,Credit Card,51.45,1758.9,3,No
1813-JYWTO,Female,59,No,Yes,72,Two Year,Bank Withdrawal,80.45,5737.6,4,No
6719-OXYBR,Male,41,No,No,15,Month-to-Month,Bank Withdrawal,85.3,1219.85,3,No
6476-YHMGA,Female,63,No,Yes,15,Month-to-Month,Bank Withdrawal,76.5,1155.6,5,No
0168-XZKBB,Female,34,No,Yes,19,Month-to-Month,Bank Withdrawal,86.85,1564.4,5,No
3785-NRHYR,Male,40,No,No,1,Month-to-Month,Credit Card,19.65,19.65,3,No
4537-DKTAL,Female,26,No,No,2,Month-to-Month,Bank Withdrawal,45.55,84.4,5,No
5602-BVFMK,Female,58,No,No,12,One Year,Credit Card,19.3,228.75,5,No
6297-NOOPG,Female,41,No,Yes,70,Two Year,Bank Withdrawal,110.5,7752.05,4,No
8204-TIFGJ,Female,38,No,No,23,Month-to-Month,Bank Withdrawal,20.3,470.6,3,No
8903-XEBGX,Male,22,No,No,2,Month-to-Month,Bank Withdrawal,55.3,108.65,3,No
1089-XZWHH,Female,43,No,Yes,24,Two Year,Credit Card,19.7,494.05,5,No
2325-WINES,Female,44,No,No,32,One Year,Credit Card,104.05,3416.85,4,No
6064-ZATLR,Female,44,No,No,27,Two Year,Bank Withdrawal,52.85,1498.65,3,No
7824-PANSQ,Male,52,No,No,58,Month-to-Month,Bank Withdrawal,80.65,4807.35,5,No
9648-BCHKM,Female,22,No,Yes,18,Two Year,Credit Card,24.65,471.35,3,No
2888-ADFAO,Female,47,No,Yes,47,Two Year,Bank Withdrawal,21.3,1041.8,4,No
8707-HOEDG,Female,26,No,Yes,70,Two Year,Bank Withdrawal,110.2,7689.8,3,No
4072-IPYLT,Female,32,No,Yes,36,Month-to-Month,Credit Card,51.05,1815.0,3,No
7167-PCEYD,Male,31,No,No,67,Two Year,Credit Card,19.8,1311.3,3,No
4936-YPJNK,Female,56,No,No,10,Month-to-Month,Credit Card,19.9,199.45,4,No
4817-KEQSP,Female,43,No,Yes,71,Two Year,Bank Withdrawal,19.85,1326.35,4,No
6408-WHTEF,Male,45,No,Yes,72,Two Year,Credit Card,89.4,6376.55,3,No
9251-AWQGT,Female,19,No,Yes,48,Two Year,Credit Card,20.0,935.9,5,No
8749-CLJXC,Male,56,No,No,1,Month-to-Month,Credit Card,20.05,20.05,5,No
7989-VCQOH,Male,29,No,Yes,18,Month-to-Month,Bank Withdrawal,83.25,1611.15,3,No
8882-TLVRW,Male,52,No,Yes,69,Two Year,Credit Card,39.1,2779.5,3,No
3580-GICBM,Female,56,No,Yes,61,Two Year,Credit Card,24.2,1445.2,3,No
9730-DRTMJ,Male,26,No,Yes,32,One Year,Credit Card,72.8,2333.05,5,No
4686-UXDML,Female,24,No,No,21,Month-to-Month,Credit Card,99.85,1992.55,3,No
0932-YIXYU,Female,50,No,No,47,Two Year,Credit Card,20.25,1029.8,3,No
7480-SPLEF,Male,63,No,Yes,69,Two Year,Bank Withdrawal,26.0,1796.55,3,No
7636-XUHWW,Male,56,No,No,2,Month-to-Month,Credit Card,19.9,33.7,5,No
1431-CYWMH,Female,35,No,Yes,22,Month-to-Month,Bank Withdrawal,19.05,454.05,3,No
6349-JDHQP,Female,62,No,No,53,Two Year,Credit Card,19.85,1049.6,3,No
5847-MXBEO,Male,42,No,No,22,One Year,Credit Card,20.3,475.1,5,No
1116-FRYVH,Female,29,No,Yes,48,Two Year,Credit Card,39.4,1978.65,4,No
9633-XQABV,Female,33,No,No,3,Month-to-Month,Bank Withdrawal,70.25,229.7,4,No
1183-CANVH,Female,55,No,Yes,23,One Year,Bank Withdrawal,60.0,1347.15,4,No
1972-XMUWV,Female,46,No,Yes,65,Two Year,Credit Card,59.8,3808.2,5,No
8679-LZBMD,Male,30,No,Yes,44,One Year,Bank Withdrawal,90.65,3974.15,5,No
3407-JMJQQ,Female,22,No,Yes,71,Two Year,Bank Withdrawal,109.0,7661.8,3,No
6252-DFGTK,Female,64,No,Yes,37,One Year,Credit Card,68.1,2479.25,4,No
1539-LNKHM,Female,53,No,No,12,Month-to-Month,Credit Card,20.4,266.6,4,No
8645-KOMJQ,Male,20,No,Yes,69,Two Year,Bank Withdrawal,81.95,5601.4,5,No
0289-IVARM,Female,57,No,No,35,Month-to-Month,Bank Withdrawal,60.55,1982.6,4,No
9761-XUJWD,Male,22,No,No,5,Month-to-Month,Bank Withdrawal,65.6,339.9,4,No
4057-FKCZK,Male,40,No,Yes,58,Two Year,Bank Withdrawal,82.5,4828.05,3,No
4291-TPNFG,Male,56,No,Yes,72,Two Year,Bank Withdrawal,82.3,5980.55,3,No
6087-YPWHO,Male,56,No,Yes,72,Two Year,Credit Card,68.15,4808.7,3,No
3090-QFUVD,Female,48,No,No,1,Month-to-Month,Credit Card,20.3,20.3,5,No
1722-LDZJS,Male,38,No,Yes,53,One Year,Credit Card,20.2,1068.15,4,No
1818-ESQMW,Female,31,No,No,27,Month-to-Month,Bank Withdrawal,89.2,2383.6,3,No
7401-RUBNK,Female,25,No,Yes,18,Month-to-Month,Bank Withdrawal,74.8,1438.05,3,No
0506-YLVKJ,Male,54,No,Yes,46,Two Year,Credit Card,20.2,917.45,3,No
8661-BOYNW,Female,38,No,Yes,72,Two Year,Credit Card,84.4,6096.45,3,No
4815-GBTCD,Female,55,No,Yes,4,Month-to-Month,Bank Withdrawal,25.15,99.95,4,No
2805-AUFQN,Female,42,No,No,25,Two Year,Credit Card,19.8,475.2,3,No
0980-PVMRC,Female,27,No,Yes,40,Month-to-Month,Bank Withdrawal,50.85,2036.55,3,No
7233-DRTRF,Male,47,No,Yes,63,Month-to-Month,Bank Withdrawal,102.4,6444.05,4,No
3873-NFTGI,Male,54,No,No,14,Month-to-Month,Credit Card,55.5,767.55,4,No
7048-GXDAY,Male,55,No,No,39,Month-to-Month,Bank Withdrawal,106.4,4040.65,4,No
8571-ZCMCX,Female,37,No,Yes,47,Two Year,Credit Card,60.0,2768.65,3,No
1169-WCVAK,Male,42,No,Yes,19,Month-to-Month,Credit Card,88.8,1672.35,3,No
7129-CAKJW,Female,62,No,No,17,Month-to-Month,Bank Withdrawal,80.05,1345.65,5,No
3570-YUEKJ,Female,40,No,No,42,Month-to-Month,Bank Withdrawal,49.55,2077.95,5,No
1555-HAPSU,Female,25,No,Yes,71,Two Year,Credit Card,23.9,1663.5,5,No
8464-EETCQ,Male,45,No,No,57,Two Year,Credit Card,18.8,1094.35,5,No
2419-FSORS,Male,29,No,Yes,72,Two Year,Bank Withdrawal,108.4,7719.5,4,No
8132-YPVBX,Female,28,No,No,6,Month-to-Month,Credit Card,85.95,514.6,5,No
6754-LZUKA,Male,29,No,Yes,61,Two Year,Bank Withdrawal,80.9,4932.5,3,No
8099-MZPUJ,Male,49,No,Yes,48,Two Year,Credit Card,111.8,5443.65,3,No
0787-LHDYT,Male,36,No,No,16,Month-to-Month,Credit Card,20.6,330.25,3,No
0374-IOEGQ,Female,62,No,No,3,Month-to-Month,Bank Withdrawal,44.6,122.7,4,No
3197-NNYNB,Male,47,No,No,65,Two Year,Credit Card,105.1,6631.85,3,No
3396-DKDEL,Female,45,No,Yes,70,Two Year,Credit Card,115.15,8250.0,4,No
1752-OZXFY,Male,39,No,Yes,60,One Year,Credit Card,59.8,3561.15,3,No
9066-QRSDU,Female,23,No,Yes,69,One Year,Bank Withdrawal,26.3,1763.55,4,No
9867-NNXLC,Female,43,No,No,22,Month-to-Month,Credit Card,20.05,470.2,5,No
5321-NTRKC,Male,25,No,Yes,66,Two Year,Bank Withdrawal,79.85,5234.95,5,No
3161-GETRM,Male,61,No,Yes,34,Month-to-Month,Credit Card,90.05,3097.0,4,No
0402-OAMEN,Female,36,No,Yes,72,Two Year,Bank Withdrawal,24.45,1709.1,3,No
6933-VLYFX,Male,64,No,Yes,31,One Year,Bank Withdrawal,59.95,1848.8,3,No
6754-WKSHP,Male,61,No,No,30,One Year,Bank Withdrawal,25.35,723.3,3,No
5055-MGMGF,Female,35,No,Yes,65,Month-to-Month,Bank Withdrawal,105.05,6914.95,3,No
4641-FROLU,Female,49,No,Yes,30,Two Year,Credit Card,19.3,602.9,4,No
2862-JVEOY,Male,33,No,No,6,One Year,Credit Card,19.15,124.4,5,No
2969-QWUBZ,Female,53,No,No,2,Month-to-Month,Bank Withdrawal,51.4,96.8,5,No
9822-BIIGN,Male,61,No,Yes,53,Month-to-Month,Bank Withdrawal,71.85,3827.9,4,No
1534-OULXE,Female,34,No,Yes,61,One Year,Bank Withdrawal,49.7,2961.4,3,No
2971-SGAFL,Female,34,No,No,13,Month-to-Month,Bank Withdrawal,78.75,995.35,4,No
2905-KFQUV,Female,61,No,Yes,2,Month-to-Month,Credit Card,70.4,154.8,3,No
3370-HXOPH,Female,50,No,No,3,Month-to-Month,Bank Withdrawal,76.1,257.6,4,No
9391-YZEJW,Female,42,No,No,62,One Year,Bank Withdrawal,94.0,5757.2,3,No
9958-MEKUC,Male,26,No,Yes,72,Two Year,Credit Card,103.95,7517.7,3,No
0281-CNTZX,Male,56,No,Yes,63,Two Year,Bank Withdrawal,19.95,1234.8,3,No
9114-VEPUF,Male,19,No,Yes,62,One Year,Bank Withdrawal,96.1,6001.45,4,No
7876-BEUTG,Female,34,No,No,15,Month-to-Month,Credit Card,48.8,720.1,4,No
2338-BQEZT,Female,38,No,No,55,Month-to-Month,Credit Card,50.55,2832.75,3,No
9873-MNDKV,Female,59,No,No,11,Month-to-Month,Credit Card,44.65,472.25,3,No
8241-JUIQO,Female,24,No,No,61,One Year,Bank Withdrawal,19.45,1336.35,4,No
2194-IIQOF,Female,38,No,Yes,71,Two Year,Credit Card,89.3,6388.65,3,No
9631-RXVJM,Male,33,No,No,35,Two Year,Credit Card,19.25,677.9,4,No
9584-EXCDZ,Female,53,No,No,17,Month-to-Month,Bank Withdrawal,70.5,1165.6,3,No
5093-FEGLU,Female,21,No,Yes,47,Two Year,Bank Withdrawal,19.65,921.55,5,No
2621-UDNLU,Female,35,No,Yes,3,Month-to-Month,Credit Card,20.85,72.0,3,No
7526-IVLYU,Male,46,No,No,3,Month-to-Month,Credit Card,19.65,68.35,5,No
9214-EKVXR,Female,51,No,No,1,Month-to-Month,Credit Card,44.0,44.0,4,No
3410-MHHUM,Female,40,No,Yes,44,One Year,Bank Withdrawal,94.4,4295.35,5,No
2122-YWVYA,Female,44,No,No,18,Month-to-Month,Bank Withdrawal,75.4,1380.4,4,No
2296-DKZFP,Female,25,No,Yes,65,Two Year,Bank Withdrawal,71.0,4386.2,4,No
8909-BOLNL,Male,40,No,No,3,One Year,Credit Card,21.2,52.05,5,No
6603-YRDCJ,Male,19,No,Yes,33,Two Year,Credit Card,61.05,2018.4,3,No
3229-USWAR,Female,40,No,No,34,One Year,Bank Withdrawal,79.95,2727.3,4,No
2138-VFAPZ,Female,40,No,Yes,14,Two Year,Credit Card,19.7,263.65,4,No
6131-JLWZM,Female,27,No,No,13,Month-to-Month,Credit Card,20.3,275.4,4,No
0269-XFESX,Male,22,No,Yes,23,One Year,Credit Card,24.35,538.5,5,No
1709-EJDOX,Female,33,No,Yes,47,Two Year,Credit Card,19.75,948.9,3,No
4316-XCSLJ,Male,35,No,No,17,Month-to-Month,Credit Card,50.3,846.8,3,No
0383-CLDDA,Female,42,No,No,69,Two Year,Credit Card,85.35,5897.4,3,No
2709-UQGNP,Male,38,No,No,10,Month-to-Month,Credit Card,51.65,524.5,4,No
3549-ZTMNH,Male,56,No,Yes,12,Two Year,Bank Withdrawal,24.0,269.65,3,No
8033-ATFAS,Female,32,No,Yes,39,Month-to-Month,Credit Card,59.85,2341.5,3,No
0562-HKHML,Male,39,No,Yes,71,Two Year,Credit Card,23.9,1626.4,4,No
8277-RVRSV,Female,22,No,Yes,33,One Year,Credit Card,24.15,800.3,4,No
7054-ENNGU,Female,19,No,Yes,9,Month-to-Month,Credit Card,50.85,466.6,4,No
1455-HFBXA,Male,61,No,Yes,52,Two Year,Credit Card,91.6,4627.8,3,No
9402-CXWPL,Female,25,No,No,70,One Year,Bank Withdrawal,98.9,6838.6,5,No
1628-BIZYP,Male,60,No,No,1,Month-to-Month,Bank Withdrawal,85.0,85.0,4,No
0082-LDZUE,Male,54,No,No,1,Month-to-Month,Credit Card,44.3,44.3,5,No
5343-SGUBI,Female,43,No,No,52,One Year,Credit Card,80.2,4297.6,4,No
0856-NAOES,Male,29,No,No,6,Month-to-Month,Credit Card,60.9,414.1,5,No
1976-AZZPJ,Male,47,No,Yes,7,Month-to-Month,Credit Card,34.2,256.6,4,No
6156-UZDLF,Female,19,No,No,26,One Year,Credit Card,87.15,2274.1,3,No
3099-OONVS,Male,34,No,Yes,25,Month-to-Month,Bank Withdrawal,54.3,1296.8,4,No
9500-WBGRP,Male,19,No,No,69,Two Year,Credit Card,19.1,1268.85,3,No
5183-KLYEM,Female,30,No,No,72,Two Year,Credit Card,112.75,8192.6,4,No
5144-PQCDZ,Male,55,No,No,4,Month-to-Month,Credit Card,19.95,59.25,5,No
8514-VZHEB,Male,35,No,Yes,59,Two Year,Credit Card,19.5,1147.85,3,No
6625-IUTTT,Male,29,No,No,67,Two Year,Bank Withdrawal,65.55,4361.55,4,No
0068-FIGTF,Female,20,No,No,27,One Year,Credit Card,78.2,2078.95,3,No
5965-GGPRW,Male,41,No,Yes,72,Two Year,Bank Withdrawal,105.25,7609.75,3,No
8035-PWSEV,Female,60,No,No,6,Month-to-Month,Bank Withdrawal,89.25,487.05,3,No
2236-HILPA,Male,55,No,Yes,62,Two Year,Credit Card,20.65,1218.45,5,No
1840-BIUOG,Male,23,No,No,20,One Year,Bank Withdrawal,68.7,1416.2,3,No
1356-MKYSK,Male,44,No,No,6,Month-to-Month,Credit Card,78.65,483.3,3,No
6080-LNESI,Male,63,No,No,51,Two Year,Credit Card,24.75,1234.6,3,No
1830-IPXVJ,Female,44,No,Yes,61,Two Year,Credit Card,19.75,1311.6,3,No
8398-TBIYD,Female,45,No,No,72,Two Year,Bank Withdrawal,84.7,6185.15,3,No
9418-RUKPH,Female,26,No,Yes,38,Two Year,Credit Card,19.95,756.4,4,No
4712-AUQZO,Male,53,No,No,18,Month-to-Month,Credit Card,33.6,550.35,4,No
9711-FJTBX,Male,60,No,Yes,56,One Year,Credit Card,85.85,4793.8,4,No
2908-ZTPNF,Female,41,No,No,36,Month-to-Month,Bank Withdrawal,34.85,1267.2,4,No
1414-YADCW,Male,45,No,Yes,70,Two Year,Bank Withdrawal,84.6,5706.2,3,No
8756-RDDLT,Female,53,No,No,68,Month-to-Month,Bank Withdrawal,44.95,3085.35,3,No
2862-PFNIK,Male,47,No,No,1,Month-to-Month,Bank Withdrawal,24.7,24.7,4,No
5816-QVHRX,Female,26,No,No,37,Month-to-Month,Credit Card,100.3,3541.4,5,No
4430-YHXGG,Female,20,No,No,4,Month-to-Month,Credit Card,25.45,84.2,5,No
6888-SBYAI,Male,56,No,No,1,Month-to-Month,Credit Card,50.7,50.7,3,No
7395-XWZOY,Male,45,No,No,20,Month-to-Month,Credit Card,55.0,1165.55,3,No
7169-YWAMK,Male,52,No,Yes,72,Two Year,Bank Withdrawal,68.4,4855.35,3,No
6859-RKMZJ,Male,38,No,Yes,11,Month-to-Month,Bank Withdrawal,55.05,608.15,3,No
2729-VNVAP,Female,35,No,Yes,33,Two Year,Credit Card,19.8,641.35,4,No
2049-BAFNW,Female,60,No,No,1,Month-to-Month,Credit Card,35.9,35.9,5,No
3842-QTGDL,Male,59,No,Yes,16,Month-to-Month,Bank Withdrawal,80.75,1321.3,3,No
7163-OCEQI,Male,64,No,Yes,22,One Year,Credit Card,78.65,1663.75,3,No
9782-LGXMC,Female,35,No,Yes,49,Month-to-Month,Bank Withdrawal,61.75,3024.15,3,No
